Precio sugerido,Producto,Producto_s_tilde,Provincia,Region,categoria,id_producto,marca,subcategoria
66.0,Servilletas Sussex Ultramax 80 Un,Servilletas Sussex Ultramax 80 Un,Buenos Aires,CABA Y PBA,Papeles,7790250057703,Sussex,Servilletas
305.0,Shampoo Balance Sedal 650 Ml,Shampoo Balance Sedal 650 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293031064,Sedal,Shampoo
126.0,Shampoo Ceramidas Sedal 200 Ml,Shampoo Ceramidas Sedal 200 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293027258,Sedal,Shampoo
168.0,Shampoo Ceramidas Sedal 340 Ml,Shampoo Ceramidas Sedal 340 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293030777,Sedal,Shampoo
305.0,Shampoo Ceramidas Sedal 650 Ml,Shampoo Ceramidas Sedal 650 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293027272,Sedal,Shampoo
137.0,Shampoo Coco y Leche Suave 930 Cc,Shampoo Coco y Leche Suave 930 Cc,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293030333,Suave,Shampoo
165.0,Shampoo Crema Balance Sedal 350 Ml,Shampoo Crema Balance Sedal 350 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293027104,Sedal,Shampoo
192.0,Shampoo Extra Brillo Ceramidas Plusbelle 1 Lt,Shampoo Extra Brillo Ceramidas Plusbelle 1 Lt,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7790740505509,Plusbelle,Shampoo
192.0,Shampoo Frescura y Suavidad Plusbelle 1 Lt,Shampoo Frescura y Suavidad Plusbelle 1 Lt,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7790740505516,Plusbelle,Shampoo
463.0,Shampoo Hidratación Max Pro V Pantene 750 Ml,Shampoo Hidratacion Max Pro V Pantene 750 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7500435012294,Pantene,Shampoo
194.0,Shampoo Manzana y Pera Plusbelle 1 Lt,Shampoo Manzana y Pera Plusbelle 1 Lt,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7790740505523,Plusbelle,Shampoo
455.0,Shampoo Oleo Nutrición Dove 750 Ml,Shampoo Oleo Nutricion Dove 750 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7891150037175,Dove,Shampoo
294.0,Shampoo Protección  Kids Plusbelle 750 Ml,Shampoo Proteccion  Kids Plusbelle 750 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7790740608088,Plusbelle,Shampoo
452.0,Shampoo Reconstrucción Completa Dove 750 Cc,Shampoo Reconstruccion Completa Dove 750 Cc,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293002897,Dove,Shampoo
305.0,Shampoo S.O.S.Ceramidas Sedal 650 Cc,Shampoo S.O.S.Ceramidas Sedal 650 Cc,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7791293024226,Sedal,Shampoo
250.0,Shampoo Sensitive Kids Plusbelle 750 Ml,Shampoo Sensitive Kids Plusbelle 750 Ml,Buenos Aires,CABA Y PBA,Cuidado del Cabello,7790740608118,Plusbelle,Shampoo
66.0,Soda en Sifón Manaos 2 Lt,Soda en Sifon Manaos 2 Lt,Buenos Aires,CABA Y PBA,Aguas,7798113301529,Manaos,Agua con Gas
70.0,Soda en Sifón Saldan 2 Lt,Soda en Sifon Saldan 2 Lt,Buenos Aires,CABA Y PBA,Aguas,7791913000753,Saldan,Agua con Gas
81.0,Soda en Sifón Sierra de los Padres 2 Lt,Soda en Sifon Sierra de los Padres 2 Lt,Buenos Aires,CABA Y PBA,Aguas,7798065730569,Sierra de los Padres,Agua con Gas
59.0,Soda Sierra de los Padres 2.25 Lt,Soda Sierra de los Padres 2.25 Lt,Buenos Aires,CABA Y PBA,Aguas,7798065731238,Sierra de los Padres,Agua con Gas
75.0,Sopa Crema de Choclo Knorr 67 Gr,Sopa Crema de Choclo Knorr 67 Gr,Buenos Aires,CABA Y PBA,"Sopas, Caldos y Puré",7794000598379,Knorr,Sopas
65.0,Sopa Crema de Zapallo Alicante 73 Gr,Sopa Crema de Zapallo Alicante 73 Gr,Buenos Aires,CABA Y PBA,"Sopas, Caldos y Puré",7790150441572,Alicante,Sopas
121.0,Sopa de Arvejas Knorr Quick 5 Un,Sopa de Arvejas Knorr Quick 5 Un,Buenos Aires,CABA Y PBA,"Sopas, Caldos y Puré",7794000598539,Knorr Quick,Sopas
120.0,Sopa de Vegetales Light Knorr Quick 5 Un,Sopa de Vegetales Light Knorr Quick 5 Un,Buenos Aires,CABA Y PBA,"Sopas, Caldos y Puré",7794000598591,Knorr Quick,Sopas
116.0,Spaghetti sin TACC Gallo 500 Gr,Spaghetti sin TACC Gallo 500 Gr,Buenos Aires,CABA Y PBA,Pastas Secas,7790070321824,Gallo,Pastas Secas
108.0,Spaghetti sin TACC Matarazzo 500 Gr,Spaghetti sin TACC Matarazzo 500 Gr,Buenos Aires,CABA Y PBA,Pastas Secas,7790070321800,Matarazzo,Pastas Secas
